1264,633
1265,56886
1266,29784
1267,633
1268,67638
1269,731
1270,50764
1271,30444
1272,22654
1273,22655
1274,24390
1275,24375
1276,26656
1277,76893
1278,34861
1279,76893
1280,1385
1281,1380
1282,21131
1283,8563
1284,30248
1285,76893
1286,55957
1287,36032
1288,42814
1289,20564
1290,20564
1291,20564
1292,42814
1293,40949
1294,36409
1295,1822
1296,14552
1297,14553
1298,46789,6933
1299,77069
1300,36178
1301,50097,78973
1302,22930
1303,20584
1304,20584
1305,12347
1306,76893
1307,30444
1308,82096
1309,67638
1310,43371,78310
1311,62557,52637
1312,35285
1313,40949
1314,77069
1315,22898
1316,22700,62557
1317,62189
1318,29736,61546
1319,40949
1320,25256
1321,25260
1322,50752,8645
1323,50752,8645
1324,22655
1325,7269
1326,76685
1327,61526
1328,40614
1329,14480
1330,40738
1331,51833
1332,82733
1333,21691
1334,36032
1335,6586
1336,49892
1337,22689
1338,56016
1339,56016
1340,16134
1341,53822
1342,19066
1343,63837
1344,30444
1345,80785
1346,66698
1347,7999
1348,36032
1349,76893
1350,21360
1351,21361
1352,82618
1353,82622
1354,82622
1355,47239
1356,55617
1357,82716
1358,30556
1359,36031
1360,36032
1361,30556
1362,36810
1363,64395
1364,48440
1365,22705
1366,3858
1367,69170,22705
1368,76758
1369,78127
1370,9082
1371,57054
1372,40949
1373,30132
1374,40949
1375,16134
1376,50752
1377,32591
1378,31326
1379,60838
1380,49145,61153
1381,633
1382,15429
1383,25439
1384,32911
1385,33391
1386,33923
1387,22653
1388,49086
1389,24683
1390,56229
1391,59524
1392,24494
1393,73614
1394,70947
1395,41713
1396,22654
1397,53595
1398,82716
1399,7999
1400,25260
1401,69591
1402,57054
1403,67974
1404,52331
1405,54851
1406,42813
1407,42814
1408,42812
1409,22898
1410,52331
1411,52332
1412,52332
1413,66895
1414,22655
1415,41238
1416,40613
1417,40614
1418,73896
1419,8516
1420,10799
1421,77264
1422,14552
1423,22867
1424,22867
1425,22867
1426,22872
1427,22872
1428,55617
1429,47239
1430,30444
1431,44039
1432,16132
1433,390
1434,1136
1435,22368
1436,22654
1437,22655
1438,34732,30132,20166
1439,57054
1440,16134
1441,30556
1442,30556
1443,28274
1444,80641,62731
1445,67974
1446,30444
1447,42814
1448,37922
1449,37922
1450,36178
1451,36032
1452,22935
1453,38016
1454,24235
1455,41238
1456,57054,63024
1457,8000
1458,8000
1459,30444
1460,34688
1461,35682
1462,78624
1463,752
1464,14154
1465,73925
1466,7269
1467,53822
1468,5589
1469,33765
1470,77070
1471,77069,68517,3922,5233
1472,753
1473,752
1474,15628
1475,50752,15844
1476,7269
1477,25260
1478,7262
1479,78127
1480,78127
1481,57054
1482,41234
1483,41238
1484,53822
1485,23577
1486,36722
1487,45638
1488,40614
1489,71101
1490,73901
1491,58407
1492,30444
1493,69603
1494,30488
1495,26386
1496,31118
1497,33913
1498,67527
1499,46821
1500,53971
1501,64642
1502,67458
1503,68504
1504,68586
1505,68585
1506,69490
1507,73184
1508,78818
1509,81018
1510,48440
1511,17791
1512,65682
1513,29040
1514,39611
1515,56886
1516,25260
1517,25256
1518,28698
1519,22898
1520,22654
1521,7269
1522,8077
1523,16260
1524,56016
1525,827
1526,36722
1527,22655
1528,50752
1529,73925
1530,69725
1531,69721
1532,82716
1533,30444,63024
1534,67974
1535,62557
1536,40949
1537,40949
1538,59162,22700
1539,28366
1540,12552
1541,73635
1542,56886
1543,32255
1544,7303
1545,30444
1546,73901
1547,77069,3922,68517,5233
1548,42528
1549,1551
1550,1551
1551,59039
1552,73925,15275
1553,25260
1554,41234
1555,41238
1556,76893
1557,22898
1558,42814
1559,42813
1560,42817
1561,32477
1562,25260
1563,15286
1564,32090
1565,82716
1566,78127
1567,62021
1568,73901
1569,1548
1570,1551
1571,22378
1572,32591
1573,33391
1574,1612
1575,49145
1576,65682
1577,35682
1578,51050
1579,41251
1580,38252
1581,41251
1582,31082
1583,32911
1584,36944
1585,1587
1586,46107
1587,70968
1588,38751
1589,59222
1590,78576
1591,80543
1592,24653
1593,46748
1594,66380
1595,69519
1596,73896
1597,21626
1598,76877
1599,37185
1600,23192
1601,23192
1602,23192
1603,23192
1604,6043
1605,44039
1606,6031
1607,55957
1608,57106
1609,45638
1610,22378
1611,49145
1612,57106
1613,45638
1614,2161
1615,22655
1616,6586
1617,40949
1618,53822
1619,2299
1620,63447
1621,62189
1622,67974
1623,61382,51573,36852
1624,30556
1625,68397
1626,69409
1627,8646
1628,61382,36852
1629,22898
1630,22897
1631,78127
1632,61546
1633,51539
1634,32474
1635,33407
1636,67638
1637,67638
1638,21017
1639,78127,63024
1640,34663
1641,25260
1642,82724
1643,30444
1644,67974
1645,1385
1646,18156
1647,18157
1648,55957
1649,39374
1650,31519
1651,40614
1652,40613
1653,49892
1654,12263
1655,18451
1656,52003
1657,25763
1658,26150
1659,81200
1660,30542
1661,82397
1662,72386
1663,72546
1664,64128
1665,70878
1666,20735
1667,79541
1668,24363
1669,53370
1670,76893
1671,16134
1672,40738
1673,21055
1674,64394
1675,66444
1676,30444
1677,44039
1678,16132
1679,34277
1680,39665
1681,53822
1682,22898
1683,7258
1684,56670
1685,59102,31976
1686,23468
1687,23468
1688,23468
1689,23468
1690,51543
1691,23468
1692,23468
1693,23468
1694,23468
1695,23468
1696,23468
1697,23468
1698,23468
1699,23577
1700,30556
1701,23473,25224
1702,23473
1703,73925,61382
1704,55990,69225
1705,23577
1706,23578
1707,27988
1708,23609,44039
1709,5339
1710,9360
1711,19001
1712,57062
1713,64603
1714,69478
1715,49892
1716,57054
1717,36409,76483
1718,66689
1719,33391
1720,19008
1721,36944
1722,30444,63024
1723,44948
1724,49892
1725,1385
1726,1728
1727,1104
1728,55957
1729,17729
1730,51148
1731,52083
1732,71361
1733,26855
1734,53822
1735,16497
1736,41238
1737,7999
1738,62246
1739,30444
1740,58900
1741,57054,63024
1742,21494
1743,53822
1744,25260
1745,25256
1746,53821
1747,53822
1748,53821
1749,34732,30132
1750,22654
1751,22655
1752,14867
1753,51148
1754,57180
1755,12737
1756,37978
1757,82716
1758,73925
1759,22378
1760,33482
1761,73925
1762,49892
1763,8568
1764,41238
1765,41234
1766,6031
1767,60838
1768,81041
1769,6043
1770,6043
1771,65682
1772,20169,31521
1773,20584
1774,22898
1775,28209
1776,28814
1777,8646
1778,67973
1779,22898
1780,68481
1781,69478
1782,1787
1783,6280
1784,44039
1785,30444,63024
1786,57946
1787,8563
1788,58044
1789,30444
1790,57054
1791,56016
1792,78688
1793,20276
1794,30444
1795,30444
1796,30444
1797,64394
1798,57054,63024
1799,1385
1800,1380
1801,55957
1802,78127
1803,78127
1804,78127
1805,57054
1806,57054,63024
1807,29204
1808,29204
1809,20169
1810,55915
1811,26366
1812,42296
1813,62021
1814,25758
1815,61555
1816,287
1817,12646
1818,67974
1819,67974
1820,14550
1821,14552
1822,14552
1823,14553
1824,82716
1825,36852
1826,19008
1827,33391
1828,49892
1829,36944
1830,80543
1831,38114
1832,40949
1833,36178
1834,33151
1835,44039
1836,30448
1837,69603
1838,53416
1839,31976
1840,295
1841,49892
1842,30444,63024
1843,61546
1844,69478
1845,30444
1846,62731
1847,81518
1848,70933
1849,47084
1850,30444,63024
1851,37316
1852,44606
1853,40949
1854,40949
1855,20169
1856,20169
1857,20166
1858,20166
1859,20166
1860,78127
1861,82716
1862,77069
1863,82716
1864,69455
1865,36852
1866,80414
1867,36032
1868,78127
1869,64603
1870,39763
1871,31976,61574
1872,9272
1873,25260
1874,36409
1875,41000,73925
1876,26237
1877,34732,30132
1878,30444
1879,22689
1880,30556
1881,36810
1882,77069,3922,68517,5233
1883,8768
1884,66895
1885,63837
1886,287
1887,6031
1888,57106
1889,76893
1890,30444,63024
1891,53821
1892,53822
1893,6586
1894,57054
1895,28698
1896,5589
1897,42219
1898,51813
1899,2217
1900,71101
1901,78127
1902,82000
1903,53821
1904,53822
1905,28697
1906,28698
1907,78127
1908,73901
1909,28190
1910,41234
1911,21361
1912,24375
1913,62021
1914,62021
1915,21362
1916,62021
1917,62021
1918,57154
1919,62557
1920,22383
1921,67974
1922,82716
1923,73896
1924,6933
1925,25657
1926,34409
1927,633
1928,24406
1929,24406
1930,24406
1931,24406
1932,72429
1933,54415
1934,63195
1935,77078
1936,30444
1937,74019
1938,57054
1939,30448
1940,25184
1941,68965
1942,67741
1943,40738
1944,40949
1945,69478
1946,75962
1947,68994
1948,2768,66309
1949,30444
1950,37316
1951,75495
1952,36032
1953,40558,39670,82716
1954,64604,62731
1955,8638
1956,56627
1957,22356,54230,68517
1958,82716,37316
1959,30444
1960,54910
1961,61546
1962,77069,68517,5233,47083
1963,32927
1964,54854
1965,76877
1966,57782,1104
1967,30672,19683
1968,82716,28533
1969,56670
1970,31976
1971,73925
1972,36177
1973,71438
1974,22379
1975,57054
1976,30444,63024
1977,16134
1978,72639
1979,26237
1980,52332
1981,6043
1982,16519
1983,55957
1984,30444,63024
1985,55914
1986,21691
1987,57054
1988,6031
1989,29869
1990,42381
1991,65318
1992,70623
1993,80893
1994,6043
1995,57054
1996,43371
1997,3426
1998,36944
1999,49703
2000,61422
2001,59734
2002,28466,77069
2003,82255
2004,56886
2005,78127,63030
2006,31976
2007,22898
2008,82716
2009,82716
2010,36347
2011,77267
2012,30444
2013,41234
2014,22654
2015,32090
2016,43371
2017,78127
2018,22655
2019,40949
2020,40949
2021,73925
2022,40949
2023,40949
2024,26237
2025,40949
2026,22822
2027,47870,82716
2028,78127
2029,76541
2030,21881
2031,55990,68517
2032,40949
2033,62950
2034,62950
2035,66693
2036,59039
2037,34427
2038,62557
2039,82716
2040,51539
2041,44039
2042,41420
2043,77508
2044,1380
2045,39374
2046,10799
2047,30444,63024
2048,40949
2049,293
2050,42381
2051,287
2052,60500
2053,40949
2054,75560
2055,23337
2056,45637
2057,62193
2058,45638
2059,78127
2060,31519
2061,61382,50420
2062,59734
2063,51845
2064,21354
2065,53595
2066,40738
2067,318
2068,287
2069,53594
2070,53595
2071,39376
2072,68892
2073,31976
2074,30444,63024
2075,40943
2076,20169
2077,61382
2078,28315
2079,57180
2080,69478
2081,74490
2082,30488
2083,30373
2084,30444
2085,61382,25315
2086,33407
2087,65682
2088,22379
2089,57054
2090,72538
2091,20793
2092,65607
2093,6933
2094,31976
2095,49892
2096,22410
2097,59530
2098,60805
2099,69495
2100,36944
2101,44948
2102,53622
2103,58744
2104,47688
2105,67477
2106,70843
2107,12744
2108,57054
2109,61555
2110,16149
2111,20169
2112,40949
2113,22379,69455
2114,61546
2115,54415
2116,54415
2117,51539
2118,32214,31976
2119,23785
2120,67759
2121,36178
2122,36032
2123,33874
2124,63995
2125,40947
2126,21691
2127,29736
2128,54415,22931
2129,55019,49703
2130,32747
2131,48959,74030
2132,52332
2133,22898
2134,61555
2135,28698,3666
2136,73825
2137,73825
2138,75330
2139,58075
2140,78127
2141,78127
2142,38139
2143,40949
2144,53822
2145,40949
2146,45888
2147,45887
2148,38062
2149,30444
2150,73925
2151,79111
2152,40949
2153,7999
2154,8000
2155,68397
2156,8000
2157,1385
2158,1380
2159,55957
2160,27621
2161,68397
2162,24789
2163,1136
2164,53822
2165,22898
2166,82716
2167,30780
2168,44039
2169,57062
2170,42357
2171,23201
2172,22901
2173,67638
2174,44039
2175,51834
2176,67638
2177,25041
2178,22898
2179,22897
2180,73896
2181,15682
2182,22991
2183,31519
2184,40949
2185,40949
2186,40949
2187,40949
2188,73917
2189,30444
2190,40949
2191,40949
2192,40949
2193,40949
2194,40949
2195,16462
2196,78127
2197,16461
2198,64521
2199,49419
2200,30444
2201,49892
2202,30444
2203,30444
2204,24406
2205,57062
2206,36178
2207,57054
2208,73901
2209,73925
2210,22378
2211,69478
2212,57154
2213,57054
2214,44039
2215,66895
2216,40229
2217,3517
2218,30556
2219,31976
2220,40949
2221,22655
2222,61151
2223,29736
2224,20169
2225,287
2226,27143
2227,42116
2228,59110
2229,8524,15809
2230,65682
2231,56329
2232,50532
2233,55333
2234,55333
2235,60315
2236,35682
2237,69478
2238,76893
2239,66168
2240,12552
2241,517,14154
2242,518
2243,78127
2244,78127
2245,40339
2246,47113
2247,22689
2248,73925
2249,62557,59734
2250,40949
2251,52332
2252,30444
2253,53822
2254,74347
2255,42814
2256,42817
2257,42813
2258,42814
2259,22655
2260,22655
2261,22654
2262,21691
2263,40613
2264,40614
2265,62021
2266,5770
2267,41234
2268,21691
2269,41238
2270,22898
2271,23337
2272,56016
2273,59023
2274,30444
2275,20324
2276,36032
2277,18320
2278,22655
2279,61574,31976
2280,31976
2281,30444
2282,62557
2283,31088
2284,52332
2285,52493
2286,78127
2287,30448
2288,30768
2289,43371
2290,44607
2291,46378
2292,65682
2293,40738
2294,44039
2295,24406
2296,3412
2297,40949
2298,62557
2299,35324
2300,9340
2301,63891
2302,56879
2303,77070
2304,36032
2305,82716
2306,36722
2307,81041
2308,61382,73925
2309,21904
2310,20166
2311,57054
2312,44039
2313,6031
2314,81410
2315,58075
2316,23004
2317,66894
2318,73901
2319,12799
2320,40614
2321,19001
2322,42813
2323,42814
2324,26110
2325,42814
2326,26110
2327,26110
2328,26110
2329,26110
2330,26110
2331,26110
2332,26110
2333,26110
2334,26110
2335,26110
2336,26110
2337,65188
2338,43371,73925
2339,16665
2340,16663
2341,55957
2342,40946
2343,30444
2344,31831
2345,65426
2346,31829
2347,22898
2348,61546
2349,32474
2350,30444
2351,52332
2352,36177
2353,36178
2354,21361
2355,22655
2356,22654
2357,25260
2358,25256
2359,22654
2360,22655
2361,49892
2362,25260
2363,40738
2364,30484
2365,56358
2366,12830
2367,77069
2368,55702,68517
2369,62950
2370,30444
2371,33864
2372,40949
2373,82716
2374,70226
2375,68397
2376,54415
2377,75841
2378,42635
2379,32477
2380,20166,22807
2381,44607
2382,62187
2383,62189
2384,56016
2385,30444,63024
2386,82186
2387,21941
2388,70623
2389,76877
2390,7269
2391,82716
2392,28466,72429
2393,9817
2394,58075
2395,10880
2396,49892
2397,31976
2398,62021
2399,73225
2400,53822
2401,58606
2402,58075
2403,51539
2404,53822
2405,8128
2406,73896
2407,6043
2408,74490
2409,75560
2410,73901
2411,69582
2412,35441
2413,36492
2414,76877
2415,27819
2416,75807
2417,80543
2418,27621
2419,67788
2420,633
2421,75435
2422,82716
2423,67974
2424,48721
2425,62021
2426,25260
2427,41234
2428,66895
2429,40614
2430,293
2431,55957
2432,58606
2433,49892
2434,39763
2435,78624
2436,78127
2437,31976
